PACKET_ID,PACKET_TYPE_Control_Packet,CONTROL_PACKET_TYPE_DIO,CONTROL_PACKET_TYPE_App1_CBR,CONTROL_PACKET_TYPE_DAO,SOURCE_ID,RECEIVER_ID,NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS_Successful,PACKET_STATUS_Collided,Class Type
0,1,1,0,0,3,9,68651883,68651883,6,0,0,1
387,0,0,1,0,1,4,37948250,37948250,0,1,0,0
484,0,0,1,0,1,5,47427342,47427342,0,1,0,0
0,1,1,0,0,5,2,23520528,23520528,6,0,1,1
69,0,0,1,0,1,5,6835848,6835848,0,1,0,0
0,1,0,0,0,10,5,50420796,50420796,0,1,0,2
351,0,0,1,0,1,4,34387064,34387064,0,1,0,0
0,1,1,0,0,13,12,10151994,10151994,6,0,1,1
0,1,0,0,1,5,9,50051818,50051818,6,1,0,0
154,0,0,1,0,1,5,15122690,15122690,0,1,0,0
229,0,0,1,0,1,3,4560000,4560000,6,1,0,2
0,1,0,0,0,2,4,63261316,63261316,0,1,0,2
0,1,0,0,0,1,5,38990000,38990000,6,0,1,1
0,1,0,0,0,2,5,37301152,37301152,0,1,0,2
456,0,0,1,0,2,8,88660641,88660641,0,1,0,0
41,0,0,1,0,1,5,4127535,4127535,0,1,0,0
0,1,0,0,0,6,3,5899000,5899000,6,1,0,2
0,1,0,0,0,6,3,4701000,4701000,6,1,0,2
317,0,0,1,0,1,3,6320000,6320000,6,1,0,2
104,0,0,1,0,1,3,2060000,2060000,6,1,0,0
0,1,1,0,0,12,5,73485558,73485558,6,1,0,1
0,1,1,0,0,9,15,9436041,9436041,6,1,0,1
47,0,0,1,0,2,6,2149120,2149120,6,1,0,1
141,0,0,1,0,1,4,13911030,13911030,0,1,0,0
432,0,0,1,0,1,3,8620000,8620000,6,1,0,0
80,0,0,1,0,1,4,7960903,7960903,0,1,0,0
87,0,0,1,0,1,5,8624060,8624060,0,1,0,0
419,0,0,1,0,1,3,8360000,8360000,6,1,0,0
0,1,1,0,0,6,2,14107047,14107047,6,1,0,1
0,1,0,0,0,1,3,38510000,38510000,6,1,0,1
377,0,0,1,0,1,4,36908637,36908637,0,1,0,0
556,0,0,1,0,1,5,54554703,54554703,0,1,0,0
534,0,0,1,0,1,4,52403384,52403384,0,1,0,0
0,1,1,0,0,3,13,24932868,24932868,6,1,0,1
0,1,0,0,0,1,13,39230000,39230000,6,0,1,1
0,1,1,0,0,9,2,72888346,72888346,6,0,1,1
354,0,0,1,0,1,4,34642016,34642016,0,1,0,0
237,0,0,1,0,1,4,23293619,23293619,0,1,0,0
0,1,0,0,0,2,3,3997000,3997000,6,1,0,2
341,0,0,1,0,1,3,6800000,6800000,6,1,0,0
206,0,0,1,0,1,3,4100000,4100000,6,1,0,0
0,1,0,0,0,2,4,30783259,30783259,0,1,0,2
136,0,0,1,0,1,3,2700000,2700000,6,1,0,0
510,0,0,1,0,2,7,99145194,99145194,0,1,0,0
0,1,0,0,0,2,3,4389000,4389000,6,1,0,2
0,1,0,0,0,2,5,55216976,55216976,0,1,0,2
0,1,1,0,0,4,1,70173071,70173071,6,1,0,1
484,0,0,1,0,2,6,94023678,94023678,6,1,0,0
0,1,0,0,0,2,5,47450491,47450491,0,1,0,2
0,1,1,0,0,11,7,200004,200004,6,0,1,0
0,1,0,0,1,3,9,50006201,50006201,6,1,0,0
0,1,0,0,0,10,5,52190055,52190055,0,1,0,2
0,1,1,0,0,11,13,72494800,72494800,6,1,0,1
370,0,0,1,0,1,4,62559429,62559429,0,1,0,2
275,0,0,1,0,1,4,46494471,46494471,0,1,0,2
234,0,0,1,0,1,5,22964594,22964594,0,1,0,0
430,0,0,1,0,1,4,42171998,42171998,0,1,0,0
0,1,1,0,0,12,14,25425481,25425481,6,1,0,1
529,0,0,1,0,1,5,51855573,51855573,0,1,0,0
0,1,1,0,0,12,1,70828333,70828333,6,1,0,1
167,0,0,1,0,1,3,3320000,3320000,6,1,0,0
480,0,0,1,0,2,8,93342800,93342800,0,1,0,0
0,1,1,0,0,6,9,24363096,24363096,6,0,1,1
526,0,0,1,0,1,3,10500000,10500000,6,1,0,0
343,0,0,1,0,1,4,33634661,33634661,0,1,0,0
0,1,1,0,0,9,10,10293024,10293024,6,1,0,1
355,0,0,1,0,1,4,34787223,34787223,0,1,0,0
0,1,0,0,0,2,3,3246000,3246000,6,1,0,2
0,1,1,0,0,10,6,925909,925909,6,0,1,0
277,0,0,1,0,2,6,53727816,53727816,6,1,0,0
422,0,0,1,0,1,3,8420000,8420000,6,1,0,0
130,0,0,1,0,1,4,20542972,20542972,0,1,0,2
330,0,0,1,0,1,3,6580000,6580000,6,1,0,0
468,0,0,1,0,2,6,90909022,90909022,6,1,0,0
0,1,1,0,0,13,11,10293313,10293313,6,0,1,1
0,1,0,0,0,10,15,45275000,45275000,6,1,0,1
0,1,0,0,0,1,5,12305000,12305000,6,1,0,1
453,0,0,1,0,1,4,44370125,44370125,0,1,0,0
453,0,0,1,0,1,4,44394961,44394961,0,1,0,0
359,0,0,1,0,1,5,35131454,35131454,0,1,0,0
0,1,0,0,0,2,5,41436797,41436797,0,1,0,2
28,0,0,1,0,1,5,2766257,2766257,0,1,0,0
0,1,1,0,0,9,6,18552491,18552491,6,1,0,1
532,0,0,1,0,1,5,52211979,52211979,0,1,0,0
508,0,0,1,0,1,3,10140000,10140000,6,1,0,0
0,1,0,0,0,1,3,5085000,5085000,6,0,1,1
0,1,0,0,0,1,11,39930000,39930000,6,1,0,1
332,0,0,1,0,1,3,6620000,6620000,6,1,0,2
0,1,0,0,1,3,9,51053562,51053562,6,1,0,0
485,0,0,1,0,1,3,9680000,9680000,6,1,0,0
248,0,0,1,0,1,4,24308881,24308881,0,1,0,0
0,1,1,0,0,3,12,11234779,11234779,6,1,0,1
239,0,0,1,0,2,8,46401861,46401861,0,1,0,0
301,0,0,1,0,1,5,50953574,50953574,0,1,0,2
0,1,1,0,0,12,9,1772914,1772914,6,1,0,0
0,1,1,0,0,12,1,9286819,9286819,6,1,0,1
259,0,0,1,0,2,8,50315248,50315248,0,1,0,0
0,1,0,0,0,2,3,3930000,3930000,6,1,0,2
0,1,1,0,0,5,1,12183268,12183268,6,1,0,1
0,1,0,0,0,10,14,13625000,13625000,6,0,1,1
0,1,1,0,0,15,13,73740276,73740276,6,1,0,1
0,1,0,0,0,1,13,41195000,41195000,6,1,0,1
0,1,0,0,0,10,3,5471000,5471000,6,1,0,2
231,0,0,1,0,1,3,4600000,4600000,6,1,0,0
226,0,0,1,0,1,3,4500000,4500000,6,1,0,0
0,1,0,0,0,10,4,13575000,13575000,6,0,1,1
0,1,0,0,0,10,3,4333000,4333000,6,1,0,2
67,0,0,1,0,1,4,6621877,6621877,0,1,0,0
0,1,1,0,0,12,5,16598580,16598580,6,1,0,1
178,0,0,1,0,1,4,27929863,27929863,0,1,0,2
184,0,0,1,0,1,3,3660000,3660000,6,1,0,0
0,1,0,0,0,2,4,36451068,36451068,0,1,0,2
293,0,0,1,0,1,4,28743019,28743019,0,1,0,0
0,1,0,0,0,2,5,36330048,36330048,0,1,0,2
282,0,0,1,0,1,3,5620000,5620000,6,1,0,0
0,1,0,0,0,2,5,54517421,54517421,0,1,0,2
257,0,0,1,0,2,8,49894040,49894040,0,1,0,0
304,0,0,1,0,1,5,29786236,29786236,0,1,0,0
408,0,0,1,0,1,3,8140000,8140000,6,1,0,0
481,0,0,1,0,1,4,47208282,47208282,0,1,0,0
204,0,0,1,0,1,5,19985580,19985580,0,1,0,0
394,0,0,1,0,1,4,38575065,38575065,0,1,0,0
0,1,1,0,0,9,4,10896156,10896156,6,0,1,1
308,0,0,1,0,1,3,6140000,6140000,6,1,0,2
125,0,0,1,0,1,3,2480000,2480000,6,1,0,0
250,0,0,1,0,1,3,4980000,4980000,6,1,0,0
0,1,1,0,0,6,9,17590214,17590214,6,0,1,1
0,1,1,0,0,6,2,24441003,24441003,6,0,1,1
237,0,0,1,0,1,3,4720000,4720000,6,1,0,0
0,1,1,0,0,3,2,73051363,73051363,6,1,0,1
363,0,0,1,0,1,4,35570032,35570032,0,1,0,0
0,1,1,0,0,12,13,3451019,3451019,6,1,0,0
0,1,1,0,0,12,13,70220636,70220636,6,1,0,1
73,0,0,1,0,1,5,7193183,7193183,0,1,0,0
0,1,1,0,0,3,13,21631409,21631409,6,1,0,1
0,1,0,0,0,10,5,52842042,52842042,0,1,0,2
0,1,0,0,0,10,3,3379000,3379000,6,1,0,2
0,1,1,0,0,15,14,71302623,71302623,6,0,1,1
215,0,0,1,0,1,3,4280000,4280000,6,1,0,0
0,1,1,0,0,6,10,69911105,69911105,6,1,0,1
133,0,0,1,0,1,4,13078787,13078787,0,1,0,0
0,1,1,0,0,12,14,16484251,16484251,6,1,0,1
514,0,0,1,0,1,5,50398228,50398228,0,1,0,0
0,1,1,0,0,8,12,417747,417747,6,0,1,0
0,1,0,0,0,2,5,50705554,50705554,0,1,0,2
0,1,0,0,0,10,4,34980689,34980689,0,1,0,2
462,0,0,1,0,2,6,89741026,89741026,6,1,0,0
0,1,0,0,1,2,3,20008467,20008467,6,0,1,0
0,1,0,0,0,2,4,60387518,60387518,0,1,0,2
0,1,0,0,0,2,4,31916411,31916411,0,1,0,2
232,0,0,1,0,2,7,45111859,45111859,0,1,0,0
0,1,1,0,0,11,1,69221298,69221298,6,1,0,1
0,1,0,0,0,2,4,49730044,49730044,0,1,0,2
0,1,1,0,0,6,10,25877849,25877849,6,0,1,1
0,1,0,0,0,1,13,7695000,7695000,6,1,0,1
0,1,0,0,0,10,3,5517000,5517000,6,1,0,2
0,1,1,0,0,5,3,13865138,13865138,6,1,0,1
531,0,0,1,0,1,3,10600000,10600000,6,1,0,0
0,1,1,0,0,6,9,16757632,16757632,6,0,1,1
391,0,0,1,0,1,3,7800000,7800000,6,1,0,2
0,1,1,0,0,13,4,70603511,70603511,6,0,1,1
98,0,0,1,0,1,3,1940000,1940000,6,1,0,0
0,1,1,0,0,12,9,10565161,10565161,6,0,1,1
265,0,0,1,0,1,4,41204078,41204078,0,1,0,2
0,1,0,0,1,2,6,94034273,94034273,6,1,0,0
0,1,1,0,0,6,15,73057158,73057158,6,0,0,1
0,1,1,0,0,15,4,10998455,10998455,6,0,1,1
0,1,0,0,0,2,3,1895000,1895000,6,1,0,2
269,0,0,1,0,1,4,45434421,45434421,0,1,0,2
265,0,0,1,0,2,8,51484170,51484170,0,1,0,0
559,0,0,1,0,1,5,54839003,54839003,0,1,0,0
320,0,0,1,0,1,4,31353381,31353381,0,1,0,0
0,1,1,0,0,3,9,69669349,69669349,6,0,1,1
386,0,0,1,0,1,3,7700000,7700000,6,1,0,2
0,1,0,0,1,3,9,94978917,94978917,6,1,0,0
0,1,0,0,0,1,12,14020000,14020000,6,1,0,1
81,0,0,1,0,1,4,8076963,8076963,0,1,0,0
441,0,0,1,0,1,5,43196907,43196907,0,1,0,0
508,0,0,1,0,2,6,98695662,98695662,6,1,0,0
259,0,0,1,0,1,4,40388411,40388411,0,1,0,2
430,0,0,1,0,1,5,42092995,42092995,0,1,0,0
244,0,0,1,0,1,3,4860000,4860000,6,1,0,0
0,1,1,0,0,3,13,12925733,12925733,6,1,0,1
59,0,0,1,0,1,3,1160000,1160000,6,1,0,0
269,0,0,1,0,2,6,52170488,52170488,6,1,0,0
67,0,0,1,0,1,4,6602130,6602130,0,1,0,0
0,1,0,0,0,2,4,32267316,32267316,0,1,0,2
0,1,0,0,0,1,12,13370000,13370000,6,0,1,1
391,0,0,1,0,1,5,38328517,38328517,0,1,0,0
238,0,0,1,0,2,8,46156243,46156243,0,1,0,0
0,1,0,0,0,6,4,38187815,38187815,0,1,0,2
0,1,0,0,1,2,3,54007953,54007953,6,1,0,0
103,0,0,1,0,1,4,10215072,10215072,0,1,0,0
0,1,0,0,0,10,3,4302000,4302000,6,1,0,2
143,0,0,1,0,1,3,2840000,2840000,6,1,0,0
75,0,0,1,0,1,5,7407438,7407438,0,1,0,0
0,1,0,0,0,10,4,44797049,44797049,0,1,0,2
0,1,1,0,0,9,6,21958842,21958842,6,1,0,1
282,0,0,1,0,1,4,27653218,27653218,0,1,0,0
411,0,0,1,0,1,5,40292880,40292880,0,1,0,0
0,1,0,0,0,2,5,68036278,68036278,0,1,0,2
18,0,0,1,0,1,3,340000,340000,6,1,0,0
255,0,0,1,0,2,8,49449947,49449947,0,1,0,0
33,0,0,1,0,1,4,3257925,3257925,0,1,0,0
162,0,0,1,0,1,3,3220000,3220000,6,1,0,0
465,0,0,1,0,1,4,45614087,45614087,0,1,0,0
372,0,0,1,0,1,5,36424516,36424516,0,1,0,0
0,1,0,0,0,2,3,5956000,5956000,6,1,0,2
58,0,0,1,0,1,5,5777870,5777870,0,1,0,0
440,0,0,1,0,1,5,43133537,43133537,0,1,0,0
493,0,0,1,0,1,4,48370861,48370861,0,1,0,0
444,0,0,1,0,1,3,8860000,8860000,6,1,0,0
355,0,0,1,0,1,4,34737231,34737231,0,1,0,0
0,1,0,0,0,10,6,8810000,8810000,6,1,0,1
0,1,1,0,0,11,5,70808970,70808970,6,1,0,1
0,1,0,0,1,9,3,28008346,28008346,6,0,1,2
0,1,0,0,0,2,4,52616852,52616852,0,1,0,2
0,1,1,0,0,3,5,12545049,12545049,6,1,0,1
0,1,1,0,0,5,3,71145274,71145274,6,1,0,1
263,0,0,1,0,2,6,51002492,51002492,6,1,0,0
80,0,0,1,0,1,3,1580000,1580000,6,1,0,0
229,0,0,1,0,1,3,4560000,4560000,6,1,0,0
0,1,1,0,0,2,8,63030,63030,6,0,1,0
0,1,1,0,0,3,14,14032406,14032406,6,0,1,1
0,1,1,0,0,9,2,15587996,15587996,6,1,0,0
0,1,0,0,0,10,9,16115000,16115000,6,1,0,1
0,1,1,0,0,15,13,70719639,70719639,6,1,0,1
29,0,0,1,0,1,3,560000,560000,6,1,0,0
0,1,0,0,0,10,15,8030000,8030000,6,0,1,1
244,0,0,1,0,1,4,23900883,23900883,0,1,0,0
0,1,0,0,0,1,12,12315000,12315000,6,0,1,1
0,1,0,0,0,6,5,48504627,48504627,0,1,0,2
0,1,0,0,0,2,3,5535000,5535000,6,1,0,2
0,1,1,0,0,9,15,12697184,12697184,6,1,0,1
177,0,0,1,0,1,5,17409696,17409696,0,1,0,0
481,0,0,1,0,2,6,93439680,93439680,6,1,0,0
0,1,0,0,0,10,3,5675000,5675000,6,1,0,2
0,1,0,0,0,10,3,3458000,3458000,6,1,0,2
0,1,0,0,0,2,5,46759609,46759609,0,1,0,2
150,0,0,1,0,1,3,2980000,2980000,6,1,0,0
455,0,0,1,0,1,4,44596591,44596591,0,1,0,0
0,1,0,0,0,10,5,45965454,45965454,0,1,0,2
93,0,0,1,0,1,5,9191603,9191603,0,1,0,0
513,0,0,1,0,2,8,99700531,99700531,0,1,0,0
0,1,0,0,0,6,4,43725795,43725795,0,1,0,2
0,1,1,0,0,13,12,71272695,71272695,6,1,0,1
223,0,0,1,0,1,3,4440000,4440000,6,1,0,0
0,1,1,0,0,13,12,17439936,17439936,6,0,1,1
209,0,0,1,0,1,5,35258160,35258160,0,1,0,2
0,1,1,0,0,6,4,25731128,25731128,6,0,0,1
0,1,1,0,0,13,15,14205920,14205920,6,0,1,1
387,0,0,1,0,1,4,37907476,37907476,0,1,0,0
106,0,0,1,0,1,4,10437347,10437347,0,1,0,0
63,0,0,1,0,1,4,6206879,6206879,0,1,0,0
0,1,0,0,1,11,13,54079287,54079287,6,1,0,0
486,0,0,1,0,2,8,94436260,94436260,0,1,0,0
0,1,0,0,1,2,3,3008724,3008724,6,1,0,2
0,1,0,0,0,1,13,13555000,13555000,6,1,0,1
352,0,0,1,0,1,5,34501883,34501883,0,1,0,0
244,0,0,1,0,1,4,38072237,38072237,0,1,0,2
494,0,0,1,0,2,6,95970338,95970338,6,1,0,0
0,1,0,0,0,2,3,5257000,5257000,6,1,0,2
0,1,1,0,0,5,15,73975792,73975792,6,1,0,1
150,0,0,1,0,1,4,14726355,14726355,0,1,0,0
231,0,0,1,0,2,6,44773180,44773180,6,1,0,0
0,1,0,0,0,10,9,14980000,14980000,6,0,1,1
555,0,0,1,0,1,5,54468706,54468706,0,1,0,0
0,1,0,0,0,1,4,52740000,52740000,6,1,0,1
305,0,0,1,0,1,5,29910447,29910447,0,1,0,0
0,1,1,0,0,13,9,73006458,73006458,6,0,1,1
0,1,0,0,0,1,3,39040000,39040000,6,1,0,1
385,0,0,1,0,1,4,37687730,37687730,0,1,0,0
416,0,0,1,0,1,4,40747974,40747974,0,1,0,0
0,1,0,0,0,10,4,51430269,51430269,0,1,0,2
0,1,1,0,0,9,4,10730649,10730649,6,0,1,1
200,0,0,1,0,1,3,3980000,3980000,6,1,0,0
187,0,0,1,0,1,3,3720000,3720000,6,1,0,2
96,0,0,1,0,1,5,9482337,9482337,0,1,0,0
463,0,0,1,0,1,3,9240000,9240000,6,1,0,0
0,1,0,0,0,1,12,38845000,38845000,6,0,1,1
0,1,0,0,0,6,3,5543000,5543000,6,0,1,2
155,0,0,1,0,1,3,3080000,3080000,6,1,0,0
0,1,1,0,0,6,10,15659050,15659050,6,1,0,1
399,0,0,1,0,1,5,62300292,62300292,0,1,0,2
96,0,0,1,0,1,3,1900000,1900000,6,1,0,0
428,0,0,1,0,2,6,83122382,83122382,6,1,0,0
495,0,0,1,0,1,3,9880000,9880000,6,1,0,0
0,1,0,0,0,1,5,8480000,8480000,6,0,1,1
521,0,0,1,0,1,3,10400000,10400000,6,1,0,0
0,1,0,0,0,6,3,4558000,4558000,6,1,0,2
0,1,0,0,0,10,6,8580000,8580000,6,1,0,1
0,1,0,0,0,1,3,52220000,52220000,6,0,1,1
0,1,0,0,0,10,4,58590000,58590000,6,0,1,1
0,1,0,0,0,6,5,58358015,58358015,0,1,0,2
0,1,0,0,0,2,4,59490420,59490420,0,1,0,2
291,0,0,1,0,1,4,45506617,45506617,0,1,0,2
513,0,0,1,0,1,3,10240000,10240000,6,1,0,0
296,0,0,1,0,1,4,28963054,28963054,0,1,0,0
0,1,0,0,0,2,3,5693000,5693000,6,1,0,2
0,1,0,0,0,10,5,26556170,26556170,0,1,0,2
0,1,0,0,0,6,5,62088679,62088679,0,1,0,2
424,0,0,1,0,2,6,82343718,82343718,6,1,0,0
0,1,0,0,0,1,12,12685000,12685000,6,0,1,1
0,1,1,0,0,12,9,9616468,9616468,6,0,1,1
466,0,0,1,0,2,7,90612984,90612984,0,1,0,0
0,1,0,0,0,2,3,2639000,2639000,6,0,1,2
0,1,1,0,0,3,2,17759530,17759530,6,0,1,1
0,1,0,0,0,2,3,4866000,4866000,6,1,0,2
13,0,0,1,0,1,3,240000,240000,6,1,0,0
0,1,1,0,0,10,11,13128,13128,6,0,1,0
0,1,0,0,1,5,9,90006001,90006001,6,1,0,0
0,1,1,0,0,13,12,17926350,17926350,6,0,1,1
0,1,1,0,0,6,4,12435260,12435260,6,0,1,1
0,1,1,0,0,15,9,24135703,24135703,6,0,1,1
160,0,0,1,0,1,4,25125096,25125096,0,1,0,2
0,1,0,0,0,2,3,6687000,6687000,6,0,1,2
0,1,1,0,0,13,15,24357142,24357142,6,0,1,1
0,1,1,0,0,5,1,72313059,72313059,6,1,0,1
0,1,0,0,0,2,3,4503000,4503000,6,1,0,2
422,0,0,1,0,1,5,41334031,41334031,0,1,0,0
213,0,0,1,0,1,4,20940140,20940140,0,1,0,0
434,0,0,1,0,2,6,84290378,84290378,6,1,0,0
249,0,0,1,0,1,4,24407296,24407296,0,1,0,0
0,1,0,0,0,10,5,39992140,39992140,0,1,0,2
0,1,1,0,0,13,14,23978065,23978065,6,0,1,1
545,0,0,1,0,1,5,53466124,53466124,0,1,0,0
67,0,0,1,0,1,3,1320000,1320000,6,1,0,0
117,0,0,1,0,1,4,11503210,11503210,0,1,0,0
0,1,0,0,0,2,3,3506000,3506000,6,1,0,2
537,0,0,1,0,1,4,52647037,52647037,0,1,0,0
30,0,0,1,0,1,5,2951598,2951598,0,1,0,0
0,1,1,0,0,14,10,69189927,69189927,6,0,1,1
0,1,0,0,0,10,3,5311000,5311000,6,1,0,2
0,1,1,0,0,11,1,9877786,9877786,6,1,0,1
0,1,0,0,0,10,14,6820000,6820000,6,0,1,1
266,0,0,1,0,2,8,51618669,51618669,0,1,0,0
251,0,0,1,0,1,4,24590428,24590428,0,1,0,0
0,1,1,0,0,9,5,18389607,18389607,6,0,1,1
28,0,0,1,0,1,4,2799717,2799717,0,1,0,0
0,1,1,0,0,7,11,32508706,32508706,6,1,0,2
93,0,0,1,0,1,4,9212965,9212965,0,1,0,0
0,1,0,0,0,1,2,52545000,52545000,6,1,0,1
0,1,0,0,0,10,5,66748261,66748261,0,1,0,2
262,0,0,1,0,1,5,40774009,40774009,0,1,0,2
0,1,1,0,0,5,14,71572394,71572394,6,0,1,1
86,0,0,1,0,1,4,8518042,8518042,0,1,0,0
0,1,1,0,0,6,2,24999253,24999253,6,0,1,1
308,0,0,1,0,1,3,6140000,6140000,6,1,0,0
115,0,0,1,0,1,5,11302587,11302587,0,1,0,0
178,0,0,1,0,1,5,17504942,17504942,0,1,0,0
0,1,0,0,0,1,13,38450000,38450000,6,0,1,1
134,0,0,1,0,1,5,13166018,13166018,0,1,0,0
0,1,0,0,0,2,5,37266287,37266287,0,1,0,2
259,0,0,1,0,2,7,50303135,50303135,0,1,0,0
18,0,0,1,0,1,5,1801238,1801238,0,1,0,0
0,1,0,0,0,10,2,11480000,11480000,6,0,1,1
0,1,0,0,0,10,4,44124993,44124993,0,1,0,2
0,1,0,0,0,1,4,10245000,10245000,6,0,1,1
108,0,0,1,0,2,6,4999040,4999040,6,1,0,1
0,1,0,0,0,2,4,21567541,21567541,0,1,0,2
0,1,1,0,0,9,5,12529973,12529973,6,1,0,1
482,0,0,1,0,1,3,9620000,9620000,6,1,0,0
349,0,0,1,0,1,3,6960000,6960000,6,1,0,0
0,1,1,0,0,11,9,13150625,13150625,6,0,0,1
277,0,0,1,0,2,6,53727816,53727816,6,1,0,0
0,1,0,0,1,3,9,90037655,90037655,6,0,1,0
0,1,0,0,0,10,6,6815000,6815000,6,1,0,1
0,1,0,0,0,10,4,44504256,44504256,0,1,0,2
410,0,0,1,0,1,4,40136839,40136839,0,1,0,0
310,0,0,1,0,1,3,6180000,6180000,6,1,0,2
0,1,1,0,0,9,6,17740006,17740006,6,1,0,1
274,0,0,1,0,1,4,42716784,42716784,0,1,0,2
272,0,0,1,0,1,3,5420000,5420000,6,1,0,0
307,0,0,1,0,1,4,30102177,30102177,0,1,0,0
0,1,1,0,0,5,2,69307499,69307499,6,0,1,1
398,0,0,1,0,1,3,7940000,7940000,6,1,0,0
304,0,0,1,0,1,5,29839428,29839428,0,1,0,0
244,0,0,1,0,1,5,23942891,23942891,0,1,0,0
0,1,1,0,0,9,4,9424646,9424646,6,1,0,1
44,0,0,1,0,1,3,860000,860000,6,1,0,0
545,0,0,1,0,1,5,53473133,53473133,0,1,0,0
204,0,0,1,0,1,4,34550335,34550335,0,1,0,2
175,0,0,1,0,1,5,17159034,17159034,0,1,0,0
302,0,0,1,0,1,3,6020000,6020000,6,1,0,0
0,1,1,0,0,5,1,93710557,93710557,6,0,0,1
0,1,0,0,0,6,5,25109803,25109803,0,1,0,2
436,0,0,1,0,2,7,84727172,84727172,0,1,0,0
0,1,1,0,0,12,15,11422089,11422089,6,0,1,1
111,0,0,1,0,1,4,10904813,10904813,0,1,0,0
0,1,0,0,0,1,11,6540000,6540000,6,0,1,1
420,0,0,1,0,1,4,41115580,41115580,0,1,0,0
0,1,0,0,0,1,12,9215000,9215000,6,1,0,1
94,0,0,1,0,1,5,9266111,9266111,0,1,0,0
0,1,0,0,0,10,14,14680000,14680000,6,1,0,1
275,0,0,1,0,2,8,53357925,53357925,0,1,0,0
448,0,0,1,0,2,7,87083225,87083225,0,1,0,0
273,0,0,1,0,1,4,26813697,26813697,0,1,0,0
267,0,0,1,0,2,7,51841996,51841996,0,1,0,0
439,0,0,1,0,1,5,68537442,68537442,0,1,0,2
504,0,0,1,0,1,4,49488660,49488660,0,1,0,0
554,0,0,1,0,1,5,54344175,54344175,0,1,0,0
0,1,1,0,0,13,5,92676958,92676958,6,0,1,1
495,0,0,1,0,2,7,96220755,96220755,0,1,0,0
0,1,0,0,0,10,4,65100129,65100129,0,1,0,2
419,0,0,1,0,1,5,41035008,41035008,0,1,0,0
259,0,0,1,0,1,3,5160000,5160000,6,1,0,0
0,1,0,0,1,13,3,46008074,46008074,6,1,0,2
189,0,0,1,0,1,3,3760000,3760000,6,1,0,0
476,0,0,1,0,1,4,46645669,46645669,0,1,0,0
0,1,1,0,0,5,13,72410268,72410268,6,1,0,1
0,1,1,0,0,13,5,13744688,13744688,6,0,1,1
367,0,0,1,0,1,4,35913638,35913638,0,1,0,0
132,0,0,1,0,1,4,20900578,20900578,0,1,0,2
261,0,0,1,0,2,7,50651693,50651693,0,1,0,0
0,1,0,0,0,2,4,51379962,51379962,0,1,0,2
325,0,0,1,0,1,3,6480000,6480000,6,1,0,2
0,1,0,0,0,10,5,54475724,54475724,0,1,0,2
0,1,1,0,0,12,3,70828333,70828333,6,1,0,1
232,0,0,1,0,1,4,22765859,22765859,0,1,0,0
256,0,0,1,0,1,5,25107454,25107454,0,1,0,0
0,1,0,0,0,10,4,33884331,33884331,0,1,0,2
235,0,0,1,0,2,7,45624142,45624142,0,1,0,0
258,0,0,1,0,1,3,5140000,5140000,6,1,0,0
102,0,0,1,0,1,3,2020000,2020000,6,1,0,0
476,0,0,1,0,1,5,46692477,46692477,0,1,0,0
514,0,0,1,0,1,5,50379121,50379121,0,1,0,0
435,0,0,1,0,1,3,8680000,8680000,6,1,0,2
0,1,1,0,0,5,12,17648117,17648117,6,1,0,1
0,1,1,0,0,5,14,11075211,11075211,6,1,0,1
0,1,0,0,0,6,4,27734856,27734856,0,1,0,2
561,0,0,1,0,1,3,11200000,11200000,6,1,0,0
265,0,0,1,0,1,5,26016127,26016127,0,1,0,0
0,1,1,0,0,4,5,70915649,70915649,6,0,1,1
364,0,0,1,0,1,4,56938230,56938230,0,1,0,2
0,1,1,0,0,6,15,71339394,71339394,6,0,1,1
293,0,0,1,0,1,3,5840000,5840000,6,1,0,2
0,1,0,0,0,10,3,4587000,4587000,6,0,1,2
238,0,0,1,0,1,4,23371967,23371967,0,1,0,0
75,0,0,1,0,1,5,7382602,7382602,0,1,0,0
552,0,0,1,0,1,5,54182359,54182359,0,1,0,0
0,1,0,0,0,10,3,5573000,5573000,6,1,0,2
459,0,0,1,0,1,3,9160000,9160000,6,1,0,0
0,1,0,0,0,2,4,54169366,54169366,0,1,0,2
0,1,1,0,0,13,1,10752958,10752958,6,0,1,1
0,1,0,0,0,10,9,58460000,58460000,6,0,1,1
526,0,0,1,0,1,5,51569928,51569928,0,1,0,0
0,1,1,0,0,12,3,12781243,12781243,6,0,1,1
396,0,0,1,0,1,3,7900000,7900000,6,1,0,0
347,0,0,1,0,1,3,6920000,6920000,6,1,0,0
530,0,0,1,0,1,4,51940305,51940305,0,1,0,0
0,1,1,0,0,12,3,26441370,26441370,6,1,0,0
0,1,1,0,0,5,1,14688089,14688089,6,0,0,1
523,0,0,1,0,1,5,51257847,51257847,0,1,0,0
0,1,0,0,0,2,4,44579334,44579334,0,1,0,2
0,1,1,0,0,6,9,22956496,22956496,6,0,1,1
253,0,0,1,0,1,4,24793788,24793788,0,1,0,0
0,1,1,0,0,15,13,69682438,69682438,6,1,0,1
296,0,0,1,0,1,3,5900000,5900000,6,1,0,0
236,0,0,1,0,1,5,23178962,23178962,0,1,0,0
0,1,1,0,0,6,10,12718952,12718952,6,1,0,1
